,loss_mean,loss_std,val_loss_mean,val_loss_std,accuracy_mean,accuracy_std,val_accuracy_mean,val_accuracy_std
0,1.7000139128799439,0.011273971680190786,1.5966598341369629,0.12205827924629432,0.380044,0.0037159203436026517,0.43178,0.04615536371864055
1,1.353236643295288,0.006382986122941211,1.4416232808685303,0.22013501356086213,0.5130920000000001,0.0013440595224914994,0.51366,0.04593367392229798
2,1.1622449650192261,0.009937448928764211,1.1841731992340088,0.10736982889214823,0.588128,0.002017229783638916,0.5824,0.0341400058582303
3,1.0224542836875916,0.011742511570382266,1.0651886642837525,0.1699138655833926,0.64034,0.005077716021992557,0.6290799999999999,0.0520245480518572
4,0.9143830845947265,0.009737083534874947,0.9776087104797364,0.0993916286003615,0.6798599999999999,0.004466336306191003,0.6575,0.029442214590617997
5,0.833993725894928,0.010286533806262165,0.8997026840209961,0.07896776377758082,0.7083920000000001,0.004065672884037749,0.69034,0.024891492522546754
6,0.771361349407196,0.00886312813801623,0.9123873399543763,0.05538976284291319,0.7322279999999999,0.003743145201565114,0.69052,0.015872164313665605
7,0.7187212471618653,0.00865039272098396,0.8634236186218261,0.16422684894380815,0.749936,0.003588457050042546,0.71124,0.03773701631024905
8,0.6738873759651184,0.009419065907792387,0.7988531707477569,0.10631351211764264,0.765936,0.004578722966068173,0.72938,0.027944187230978832
9,0.6333326169891357,0.010170461139207653,0.7664434618568421,0.06561931409251483,0.780464,0.0041636215005689614,0.7434200000000001,0.018492636372351025
10,0.596168788520813,0.011156738337319852,0.7690010252094269,0.10694365809219752,0.794056,0.003752255854815882,0.7493000000000001,0.029370869922424832
11,0.5636513033046723,0.0064765282384405334,0.6913702331447602,0.04731849997112255,0.806016,0.0018923170981629978,0.7691199999999999,0.01807721217444767
12,0.5347234048290253,0.009339218209591016,0.7284602782917023,0.13497554500571718,0.8153520000000001,0.003517671957417295,0.7614600000000001,0.029494718171225166
13,0.5074223159751892,0.009372862017831836,0.7929304433345795,0.09500629958622749,0.8253600000000001,0.0034636397041262787,0.75366,0.01711217110713892
14,0.4825435829925538,0.0073350018780670104,0.6408695870780945,0.057043833060575366,0.8342320000000001,0.002632218835887308,0.7904199999999999,0.01566606523668275
15,0.4605094837436677,0.007051315503373919,0.7147996123886109,0.13310033262570797,0.8409599999999999,0.002173034744314955,0.76944,0.03230669280505204
16,0.43792325835609436,0.007889862907412365,0.7009837516403199,0.06709654491011509,0.84988,0.002508130778089515,0.77484,0.01748274577976809
17,0.4183969203968048,0.004707193262524357,0.6573359440517426,0.06317080198360742,0.8569479999999998,0.001246345056555364,0.7864000000000001,0.018886291324661904
18,0.4006755483398437,0.00960176164056639,0.6254257785320283,0.03425204865739951,0.862224,0.0027064781543548423,0.7999,0.009948668252585365
19,0.38050877616786954,0.006547643142547007,0.6058542090034484,0.1166073032869901,0.8696400000000001,0.001826822377791563,0.8051,0.029737047600594122
20,0.36567353871154784,0.008418820324835026,0.6405621600389481,0.1725549079595979,0.8745560000000001,0.0035118861029366974,0.7982,0.0430481590779443
21,0.349046921959877,0.007220195767384807,0.5656439414215086,0.10082977835002656,0.880316,0.0026624319709618815,0.8183199999999999,0.026691826464294303
22,0.3330473809375763,0.00563078520801551,0.5789028047609329,0.1737113155509767,0.885164,0.0017740078917524687,0.82082,0.038295242524365884
23,0.3192748729000091,0.0075280932813515476,0.5225090634870531,0.05662498781614805,0.8903639999999999,0.002769271384317541,0.8299200000000001,0.01463248440969614
24,0.30544179708862307,0.005705082405620419,0.5808123210430145,0.06213676429738993,0.8952600000000001,0.0016009996876951687,0.81892,0.015803214862805615
25,0.2919175615873337,0.005302090919381831,0.6003537038326263,0.12060351198736928,0.8999240000000001,0.0018685352552199794,0.81964,0.028138912558945847
26,0.28118005323791506,0.005678722104460702,0.5185822169876098,0.0833873817477188,0.9038160000000002,0.0018915559732664577,0.8373200000000001,0.021568996267791397
27,0.26828521453762055,0.0072508353620376375,0.5444466679954528,0.08730607360730425,0.908696,0.002517503525320287,0.8353400000000001,0.017973825413639673
28,0.25873635303878784,0.005977227083805124,0.6232328685665132,0.19110566777134813,0.911248,0.0021553134342828053,0.8141999999999999,0.04528408108817049
29,0.2466487376642227,0.007654342773759456,0.5029576238560677,0.08558231562878205,0.91516,0.0028651561912049674,0.8436999999999999,0.022601415884851102
30,0.23654895057868958,0.004817197117934759,0.5059590670967101,0.046271187508199536,0.9188560000000001,0.001858016146323814,0.8434200000000001,0.011415147830843
31,0.22591997214031218,0.006244525512192041,0.5683548635292054,0.04958510403045079,0.923068,0.002727155294441435,0.8300599999999999,0.010168500381078823
32,0.21534608825778961,0.004261999122881886,0.5058299873167276,0.08356199938519762,0.9265800000000001,0.0010116125740617936,0.8497,0.017613858180421476
33,0.20777957773256306,0.005369933049609867,0.544353534412384,0.13471313700799464,0.9289439999999999,0.0016104856410412195,0.83876,0.027568721406695654
34,0.19916538447761536,0.005024939320250437,0.49290276274204253,0.06814857887310367,0.9320359999999999,0.001947034668412436,0.85296,0.015146696009361254
35,0.1921070374708176,0.005735632700004393,0.5605577561283112,0.10513043614878645,0.934164,0.002041035031546468,0.8386000000000001,0.021977078968780164
36,0.1821642497906685,0.0036960392486889235,0.6047985469031334,0.22679124052168811,0.937508,0.0007308734500581965,0.83176,0.042385403147781886
37,0.1732242155022621,0.004587948239415926,0.5363165147352219,0.05942370617331337,0.940564,0.001411801685790161,0.84694,0.01388648263600253
38,0.16743726787519456,0.005276294896386366,0.5593472163701058,0.2112703822951056,0.942632,0.001458525282605691,0.84338,0.04522801786503583
39,0.15951014148283008,0.003908928061994763,0.48156755401611323,0.08814243749685739,0.9457639999999999,0.0009248048442779567,0.8622400000000001,0.017537228971533692
40,0.15225546293497086,0.004056940355912801,0.5066932006216049,0.06664963978447011,0.9482160000000001,0.0016740561519853453,0.84942,0.01700628119254763
41,0.14822986099433896,0.004086888868452498,0.5666464102077484,0.10100353566119535,0.949304,0.0018311701177116135,0.8462,0.018318733580681833
42,0.13996763055038453,0.0053881107876984375,0.5226434544372559,0.089811783275535,0.9523759999999999,0.0017910175878533574,0.8541599999999999,0.02377263973562884
43,0.13392643352651595,0.004962315494480326,0.5584214884853362,0.04762064503861056,0.9540280000000001,0.0016012794884091913,0.8474600000000001,0.006826009082912223
44,0.12883372433996204,0.005326156011204119,0.5392704303097725,0.07587419360695237,0.9560400000000001,0.002062503333330641,0.85398,0.014982309568287553
45,0.12572935770654678,0.003317190694623305,0.5626743091011047,0.08814906100206385,0.957132,0.0009693379183752387,0.84798,0.017673867714792946
46,0.11674790492534637,0.0034852356103124635,0.5368638299775124,0.10150606808471935,0.9606,0.0017262213067854274,0.8583400000000001,0.016016316680185893
47,0.11212670996570587,0.0038113866975671025,0.47516517963171,0.04682104028521283,0.962012,0.0012004399193628896,0.8687999999999999,0.008454111425809352
48,0.10823422856712343,0.004032469772697052,0.4829885442781448,0.027812820289463608,0.962864,0.0020017352472292637,0.8676999999999999,0.0033591665633010775
49,0.10504331590211391,0.004158350659125878,0.5452332863545418,0.05342434381750593,0.9645680000000001,0.0014205125835415682,0.8595200000000001,0.00983979674586827
