,loss_mean,loss_std,val_loss_mean,val_loss_std,accuracy_mean,accuracy_std,val_accuracy_mean,val_accuracy_std
0,1.71798734664917,0.007483580460084075,1.6169818878173827,0.040406459278014555,0.37780800461769104,0.003088420599471887,0.4245400071144104,0.02106206221557722
1,1.3962766647338867,0.007388729251433011,1.5405423164367675,0.18570816931066692,0.49646000266075135,0.004165153058367437,0.47598000764846804,0.03778187823610922
2,1.2548522710800172,0.011119418331000216,1.2558766841888427,0.06354875174673574,0.5526600003242492,0.005375497875165559,0.553980004787445,0.02300517498433615
3,1.1494917631149293,0.012969202034494524,1.2028863906860352,0.10521294572253,0.5939160108566284,0.0048437896452363785,0.5766199946403503,0.03273258007813241
4,1.0691296815872193,0.015365143083771775,1.0933254718780518,0.03852263312694498,0.6234440088272095,0.005324457560883161,0.6110399842262269,0.014284905770398666
5,0.9987709045410156,0.015344927512500505,1.1377449750900268,0.06834794038311043,0.6498520016670227,0.005727909173597423,0.6139000058174133,0.021103569009157254
6,0.9420393705368042,0.01589717304185711,1.0432292819023132,0.08093943819951568,0.6700640201568604,0.006168891194606154,0.6456399917602539,0.02218886574367539
7,0.8914039850234985,0.014694567310898176,1.0308746933937072,0.1643212077952126,0.6889159798622131,0.005419691549707095,0.6504799962043762,0.03728826171944279
8,0.8519850850105286,0.014679614684106898,0.968901252746582,0.1473743469838009,0.7020919919013977,0.004719917093555431,0.6705399870872497,0.04175962575578703
9,0.8106668710708618,0.012956266730623814,0.8909843921661377,0.0428496807019322,0.7170400023460388,0.00491382011042086,0.6897000074386597,0.013955062678911237
10,0.779581081867218,0.0106998953151863,0.8871592998504638,0.05210654463296233,0.7285679936408996,0.003800337883640803,0.6993799924850463,0.013844758348886085
11,0.7483542442321778,0.009175855471228468,0.8728253960609436,0.06094075577313691,0.7391719937324523,0.0037880243770603748,0.7013800144195557,0.011582468357485345
12,0.721471643447876,0.01041250199941513,0.8513819456100464,0.08895648834492856,0.7490320086479187,0.0041192627857428304,0.711240005493164,0.02153755557968853
13,0.6990737080574035,0.012071853450122997,0.8960696458816528,0.24964948078039087,0.7573000073432923,0.0045101743931068436,0.7077200055122376,0.057670983061597535
14,0.6751909613609314,0.010882196686960324,0.8580621480941772,0.09629206270360272,0.766204011440277,0.00484678677642839,0.7150399923324585,0.026806542536854012
15,0.6546536207199096,0.00817924868071475,0.8415288209915162,0.16711927870842191,0.7732439875602722,0.0027492264830573316,0.7235199928283691,0.043964636965229724
16,0.6352933049201965,0.009197759146662323,0.7990276455879212,0.11771486483634486,0.780788004398346,0.003984425273180184,0.7346400141716003,0.031153520445456204
17,0.6165808916091919,0.008395696527157102,0.8693894028663636,0.10870450537035377,0.786627984046936,0.0032861531438056887,0.7119400024414062,0.029455426045558963
18,0.5997295022010803,0.007819059020170388,0.8550921559333802,0.12750475478141268,0.7936399936676025,0.003049065553604602,0.7225800156593323,0.0301586693766205
19,0.5839937567710877,0.0069070885935309,0.7775210976600647,0.17674582276882578,0.7985000133514404,0.00274672926510829,0.7430999994277954,0.05482246888259737
20,0.5670361757278443,0.007976548438763444,0.7148228883743286,0.08208202669261708,0.8047160029411315,0.003375185568852725,0.7617800116539002,0.02490833611752758
21,0.5515856862068176,0.00557730210608175,0.7598680853843689,0.1041681760483285,0.8103080034255982,0.0020093943924048467,0.7501599907875061,0.029770637166789155
22,0.5382139801979064,0.006766693751974932,0.7567463994026185,0.14258614451653956,0.8145359992980957,0.0026482992634902086,0.749619996547699,0.03858007670189237
23,0.5246496200561523,0.0065867848407628726,0.7255226254463196,0.03110182291192518,0.8187919974327087,0.0022729214814911883,0.7587999939918518,0.010113167030585549
24,0.51218022108078,0.008090434124716472,0.7481199860572815,0.09938186248453497,0.8236960053443909,0.0033820903012976877,0.7553799986839295,0.027115867649193947
25,0.497439444065094,0.0048991414712271815,0.6724798917770386,0.10662065971825276,0.8287320017814637,0.0018428605189907722,0.7765799999237061,0.02752696685115791
26,0.48875402212142943,0.0054811528278298546,0.6383128881454467,0.09007389884272776,0.831279993057251,0.002047758940853584,0.7916600108146667,0.01981753896625998
27,0.47478551864624025,0.006451118155087209,0.7343876004219055,0.19380592839716343,0.8369680047035217,0.00297328697907631,0.7662400007247925,0.04717382311088296
28,0.4655571639537811,0.0056304605839384144,0.6099011421203613,0.03509074914731069,0.8397800087928772,0.0020259548196532237,0.7991200089454651,0.007305724795962319
29,0.4553633689880371,0.003906738745719577,0.6474458694458007,0.07114653888615904,0.8426239967346192,0.0010891619543539459,0.7909600019454956,0.017066295466063985
30,0.4439543843269348,0.005375912877196843,0.7006979346275329,0.11763261131368978,0.8473959922790527,0.0020079317889894507,0.7760400176048279,0.030463654484051993
31,0.4346816182136536,0.0031683445878568526,0.6164532899856567,0.07216601001749916,0.8505800127983093,0.0014146581663072198,0.8021199941635132,0.013555713003898585
32,0.42628737092018126,0.005701440926477703,0.6115712642669677,0.09960516287515346,0.8535080075263977,0.002103122072027757,0.8043199896812439,0.026439080670491347
33,0.4161804735660553,0.005129544297610052,0.5594855189323426,0.03458948483588205,0.8566960096359253,0.0017977470687017842,0.817960000038147,0.006471044024615679
34,0.40745812058448794,0.00418175165825882,0.6368781447410583,0.0724652544666878,0.8600120067596435,0.0011378942616156005,0.7938199877738953,0.02101431150459697
35,0.39671785235404966,0.0029955874622209695,0.6456457495689392,0.10295480170136032,0.8641119956970215,0.001518151682537276,0.7906599879264832,0.025110999127500973
36,0.3911872565746307,0.003844759715570783,0.658850908279419,0.12854814751582966,0.8650240063667297,0.0012886204242483614,0.7921800017356873,0.030371467479967898
37,0.3834872364997864,0.0041678027881223035,0.6945181727409363,0.1158066963289228,0.8688760042190552,0.001296042285042231,0.7854399919509888,0.023529271259040134
38,0.375024276971817,0.004927638677952115,0.5924605011940003,0.06467390215181719,0.8714159965515137,0.002004016033036972,0.808620011806488,0.015299469266878913
39,0.3662219226360321,0.001936587094773004,0.623400068283081,0.0543510766533702,0.8747640132904053,0.0010572700502331322,0.7974400043487548,0.015800570003932587
40,0.3601319372653961,0.004769364607482274,0.6274526536464691,0.08765291438861009,0.8767199993133545,0.0019607762164936026,0.8028800010681152,0.019604017916861734
41,0.35333008170127866,0.0034537551175380095,0.638050091266632,0.12590430532230765,0.8783159971237182,0.0014703584557824497,0.7982599973678589,0.0309685915447828
42,0.34522695541381837,0.0023060569699752,0.5849193811416626,0.04386632589862053,0.8811640024185181,0.0018323881117896402,0.8152999997138977,0.011076460363241563
43,0.3393320858478546,0.00199912037867374,0.7241625189781189,0.22118192180719998,0.8835639953613281,0.000674142219731672,0.7810199975967407,0.04514922996179808
44,0.33197463750839235,0.0037351343746624,0.6553507208824157,0.0573102087394671,0.8862840056419372,0.0014492646973499968,0.7957399964332581,0.014238347947783902
45,0.3257773995399475,0.0023329198127826026,0.6132103979587555,0.1127654952303488,0.8883520007133484,0.0011039922204072322,0.8044799923896789,0.02906890357693827
46,0.3213382363319397,0.0017710837282911489,0.6494745016098022,0.11986112997122038,0.8890959978103637,0.0011015172213800749,0.8013200044631958,0.026976305181746933
47,0.31169127821922304,0.0030358477402284297,0.6136683046817779,0.09451378948734938,0.892523992061615,0.0011491457689409396,0.8080000042915344,0.02215581750100866
48,0.3072791337966919,0.002786022454122933,0.5319824934005737,0.06499775371899615,0.8942399978637695,0.001234644078541923,0.8291800022125244,0.01670057959351858
49,0.3014416635036469,0.004767704344475889,0.6084514617919922,0.11469838435985273,0.8962040066719055,0.002355807232842262,0.8116999983787536,0.02556176990494366
